PayStationBlockfaceId,ElementKey,ParkingSpaces,PaidParkingArea,ParkingTimeLimitCategory,PeakHourStart1,PeakHourEnd1,PeakHourStart2,PeakHourEnd2,PaidAreaStartTime,PaidAreaEndTime,EffectiveStartDate,EffectiveEndDate,PaidParkingRate,ParkingCategory,Load,Zone,WeekdayRate1,WeekdayStart1,WeekdayEnd1,WeekdayRate2,WeekdayStart2,WeekdayEnd2,WeekdayRate3,WeekdayStart3,WeekdayEnd3,StartTimeWeekday,EndTimeWeekday,SaturdayRate1,SaturdayStart1,SaturdayEnd1,SaturdayRate2,SaturdayStart2,SaturdayEnd2,SaturdayRate3,SaturdayStart3,SaturdayEnd3,StartTimeSaturday,EndTimeSaturday
2306,66622,2,Chinatown/ID,120,,,,,08:00:00,20:00:00,2012-01-03,2013-02-08,2.5,Paid Parking,1,1,,,,,,,,,,,,,,,,,,,,,,
2307,65817,20,Chinatown/ID,120,,,,,08:00:00,20:00:00,2012-01-03,2013-02-08,2.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2308,28954,8,Belltown,120,,,,,08:00:00,20:00:00,2012-01-03,2012-09-11,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2309,8301,5,Chinatown/ID,120,,,,,08:00:00,20:00:00,2012-01-03,2013-02-08,2.5,Paid Parking,1,1,,,,,,,,,,,,,,,,,,,,,,
2310,36010,15,Uptown,120,,,,,08:00:00,20:00:00,2012-01-03,2012-08-14,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2311,4437,10,Belltown,120,,,,,08:00:00,20:00:00,2012-01-03,2012-09-11,2,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
2312,59066,6,Pioneer Square,120,16:00:00,18:00:00,,,08:00:00,18:00:00,2012-01-03,2012-07-07,3.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2313,11869,8,First Hill,120,,,,,08:00:00,18:00:00,2012-01-03,2015-04-23,4,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2314,52526,6,Belltown,120,,,,,08:00:00,20:00:00,2012-01-03,2012-09-11,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2315,82014,4,Capitol Hill,120,,,,,08:00:00,20:00:00,2012-01-03,2014-10-30,3,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
2316,81294,6,Belltown,120,,,,,08:00:00,20:00:00,2012-01-03,2012-09-11,2,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
2317,37181,4,Pike-Pine,120,07:00:00,09:00:00,,,08:00:00,20:00:00,2012-01-03,2014-08-15,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2318,13309,10,Belltown,120,,,,,08:00:00,20:00:00,2012-01-03,2012-05-04,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2319,59041,14,South Lake Union,600,,,,,08:00:00,18:00:00,2012-01-03,2014-05-02,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2320,9473,5,Capitol Hill,120,,,,,08:00:00,20:00:00,2012-01-03,2014-10-30,3,Paid Parking,2,0,,,,,,,,,,,,,,,,,,,,,,
2321,54305,5,Belltown,120,,,,,08:00:00,20:00:00,2012-01-03,2012-09-11,2,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
2322,81494,4,South Lake Union,120,,,,,08:00:00,18:00:00,2012-01-03,2014-10-04,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2323,82490,,Pike-Pine,,,,,,08:00:00,20:00:00,2012-01-03,2012-04-14,2,Unrestricted Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2324,13521,8,Belltown,120,,,,,08:00:00,20:00:00,2012-01-03,2012-09-11,2,Paid Parking,2,0,,,,,,,,,,,,,,,,,,,,,,
2325,58441,6,Uptown Triangle,600,,,,,08:00:00,18:00:00,2012-01-03,2012-04-26,1,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2326,58633,9,Belltown,120,,,,,08:00:00,20:00:00,2012-01-03,2012-06-01,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2327,84789,6,University District,120,,,,,08:00:00,20:00:00,2012-01-03,2012-05-26,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2328,13793,11,South Lake Union,120,,,,,08:00:00,18:00:00,2012-01-03,2014-10-04,1.5,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
2329,41722,2,Ballard,120,,,,,08:00:00,18:00:00,2012-01-03,2012-06-29,1.5,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
2330,34518,10,South Lake Union,600,,,,,08:00:00,18:00:00,2012-01-03,2014-10-04,1.5,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
2331,58085,3,First Hill,120,,,,,08:00:00,18:00:00,2012-01-03,2015-04-23,4,Restricted Parking Zone,0,0,,,,,,,,,,,,,,,,,,,,,,
2332,34877,7,South Lake Union,600,,,,,08:00:00,18:00:00,2012-01-03,2013-01-08,1.5,Paid Parking,1,1,,,,,,,,,,,,,,,,,,,,,,
2333,55430,6,Belltown,120,,,,,08:00:00,20:00:00,2012-01-03,2012-09-11,2,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
2334,58417,5,Denny Triangle,120,,,,,08:00:00,18:00:00,2012-01-03,2012-10-23,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2335,59374,3,Green Lake,120,,,,,08:00:00,18:00:00,2012-01-03,2012-04-10,1,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
2336,36142,8,Denny Triangle,120,,,,,08:00:00,18:00:00,2012-01-03,2012-10-23,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2337,79021,3,Uptown Triangle,600,,,,,08:00:00,18:00:00,2012-01-03,2014-09-21,1,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2338,55641,9,South Lake Union,120,07:00:00,09:00:00,,,08:00:00,18:00:00,2012-01-03,2012-10-04,1.5,Paid Parking,2,0,,,,,,,,,,,,,,,,,,,,,,
2339,81290,11,Belltown,120,,,,,08:00:00,20:00:00,2012-01-03,2012-09-11,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2340,74022,3,Commercial Core,120,,,,,08:00:00,20:00:00,2012-01-03,2013-01-12,4,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
2341,54722,13,First Hill,120,,,,,08:00:00,18:00:00,2012-01-03,2013-05-17,4,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
2342,2785,10,Belltown,120,,,,,08:00:00,20:00:00,2012-01-03,2012-09-11,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2343,58490,3,Commercial Core,120,,,,,08:00:00,20:00:00,2012-01-03,2015-04-23,4,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
2344,76034,6,First Hill,120,,,,,08:00:00,18:00:00,2012-01-03,2015-04-23,4,Restricted Parking Zone,1,1,,,,,,,,,,,,,,,,,,,,,,
2345,58449,6,South Lake Union,600,,,,,08:00:00,18:00:00,2012-01-03,2014-10-04,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2346,32130,10,South Lake Union,600,,,,,08:00:00,18:00:00,2012-01-03,2013-05-30,1.5,Paid Parking,1,1,,,,,,,,,,,,,,,,,,,,,,
2347,70742,11,Commercial Core,120,,,,,08:00:00,20:00:00,2012-01-03,2014-11-06,4,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2348,77314,8,First Hill,120,,,,,08:00:00,18:00:00,2012-01-03,2013-07-04,4,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2349,75173,10,Uptown Triangle,600,,,,,08:00:00,18:00:00,2012-01-03,2014-09-21,1,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2350,80642,9,Uptown,120,,,,,08:00:00,20:00:00,2012-01-03,2012-08-14,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2351,32557,10,First Hill,120,,,,,08:00:00,18:00:00,2012-01-03,2014-02-13,4,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
2352,88546,4,Chinatown/ID,120,,,,,08:00:00,20:00:00,2012-01-03,2013-02-08,2.5,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
2353,39485,3,University District,120,,,,,08:00:00,20:00:00,2012-01-03,2012-04-04,2,Paid Parking,1,1,,,,,,,,,,,,,,,,,,,,,,
2354,7989,4,Commercial Core,120,,,,,08:00:00,20:00:00,2012-01-03,2015-04-23,4,Paid Parking,0,3,,,,,,,,,,,,,,,,,,,,,,
2355,55026,10,First Hill,120,,,,,08:00:00,18:00:00,2012-01-03,2015-04-23,4,Restricted Parking Zone,0,0,,,,,,,,,,,,,,,,,,,,,,
3238,2789,10,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
3239,25718,7,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
3240,77569,9,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3241,35945,6,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,2,,,,,,,,,,,,,,,,,,,,,,
3242,28961,6,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
3243,58613,5,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,2,1,,,,,,,,,,,,,,,,,,,,,,
3244,81453,5,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3245,58618,7,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
3246,77574,14,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3247,52529,9,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3248,32429,7,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,1,1,,,,,,,,,,,,,,,,,,,,,,
3249,70753,2,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3250,6197,7,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
3251,31890,8,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3252,28953,5,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,1,1,,,,,,,,,,,,,,,,,,,,,,
3253,58614,6,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,1,1,,,,,,,,,,,,,,,,,,,,,,
3254,58621,8,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3255,32425,10,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3256,27281,1,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3257,24049,4,Belltown,240,07:00:00,09:00:00,,,08:00:00,20:00:00,2012-09-11,2014-07-23,2,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3258,10213,5,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3259,9149,8,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
3260,58685,8,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
3261,4441,8,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
3262,49658,10,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3263,2790,8,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
3264,13293,7,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3265,54985,9,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3266,10218,8,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3267,2782,7,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3268,32434,2,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3269,8841,5,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3270,36113,9,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3271,36118,7,Belltown,240,15:00:00,18:00:00,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3272,31889,17,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3273,13345,9,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3274,81066,3,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3275,58686,3,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3276,1034,7,Belltown,240,15:00:00,19:00:00,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3277,2786,10,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3278,36126,8,Belltown,240,15:00:00,18:00:00,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,2,0,,,,,,,,,,,,,,,,,,,,,,
3279,81342,5,Belltown,240,07:00:00,09:00:00,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3280,52525,14,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
3281,24042,9,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2013-09-11,2,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
3282,25713,12,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3283,25714,12,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2013-03-16,2,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3284,9674,9,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3285,54669,5,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3287,77573,7,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3288,81293,7,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
3289,68917,9,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3290,10210,6,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-01-03,2,Paid Parking,1,1,,,,,,,,,,,,,,,,,,,,,,
3291,32426,6,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3293,68921,5,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,1,1,,,,,,,,,,,,,,,,,,,,,,
3294,30101,8,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3295,78702,2,South Lake Union,600,,,,,08:00:00,18:00:00,2012-09-11,2013-03-09,1.5,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3296,36109,10,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
3297,77570,17,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-23,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
3299,4442,9,Belltown,240,,,,,08:00:00,20:00:00,2012-09-11,2014-08-15,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4215,79365,5,Denny Triangle,240,,,,,08:00:00,18:00:00,2014-04-29,2014-05-06,2,Carpool Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4216,8854,8,Commercial Core,240,,,,,08:00:00,20:00:00,2014-04-29,2014-10-01,4,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4217,32122,10,South Lake Union,600,,,,,08:00:00,18:00:00,2014-04-30,2014-07-15,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4218,120105,25,South Lake Union,600,,,,,08:00:00,18:00:00,2014-05-01,2014-10-04,1.5,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
4219,59041,16,South Lake Union,600,,,,,08:00:00,18:00:00,2014-05-02,2014-10-04,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4220,33994,10,Denny Triangle,240,,,,,08:00:00,18:00:00,2014-05-06,2014-10-25,2,Carpool Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4221,35201,7,South Lake Union,120,,,,,08:00:00,18:00:00,2014-05-06,2014-10-04,1.5,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
4222,79365,5,Denny Triangle,240,,,,,08:00:00,18:00:00,2014-05-06,2014-10-25,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4223,57550,3,South Lake Union,600,,,,,08:00:00,18:00:00,2014-05-07,2014-10-04,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4224,24441,5,University District,240,,,,,08:00:00,20:00:00,2014-05-08,2014-11-13,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4225,79765,3,Uptown,120,,,,,08:00:00,20:00:00,2014-05-09,2014-05-13,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4226,35886,6,South Lake Union,600,,,,,08:00:00,18:00:00,2014-05-11,2014-10-04,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4227,13550,8,South Lake Union,120,,,,,08:00:00,18:00:00,2014-05-13,2014-10-04,1.5,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
4228,56074,4,South Lake Union,120,,,,,08:00:00,18:00:00,2014-05-13,2014-10-04,1.5,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
4229,23781,5,Uptown,120,06:00:00,09:00:00,15:00:00,19:00:00,08:00:00,20:00:00,2014-05-13,2015-04-23,1.5,Paid Parking,1,1,,,,,,,,,,,,,,,,,,,,,,
4230,11765,0,Uptown,,,,,,08:00:00,20:00:00,2014-05-13,2014-06-06,1.5,No Parking Allowed,1,0,,,,,,,,,,,,,,,,,,,,,,
4231,79765,3,Uptown,120,06:00:00,09:00:00,15:00:00,19:00:00,08:00:00,20:00:00,2014-05-13,2015-04-23,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4232,56150,9,Pike-Pine,120,,,,,08:00:00,20:00:00,2014-05-14,2014-07-17,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4233,1433,26,University District,240,,,,,08:00:00,20:00:00,2014-05-14,2014-11-13,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4234,31486,11,Commercial Core,240,,,,,08:00:00,20:00:00,2014-05-14,2014-06-24,4,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4235,25705,14,Belltown,120,06:00:00,09:00:00,15:00:00,19:00:00,08:00:00,20:00:00,2014-05-15,2015-01-23,2.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4236,57902,16,University District,240,,,,,08:00:00,20:00:00,2014-05-15,2014-11-13,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4238,79766,9,Uptown,120,,,,,08:00:00,20:00:00,2014-05-15,2014-05-20,1.5,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
4239,46250,5,Commercial Core,120,06:00:00,09:00:00,15:00:00,19:00:00,08:00:00,20:00:00,2014-05-20,2014-09-26,4,Paid Parking,2,1,,,,,,,,,,,,,,,,,,,,,,
4241,12678,0,Uptown,,,,,,08:00:00,20:00:00,2014-05-20,2014-11-13,1.5,No Parking Allowed,0,0,,,,,,,,,,,,,,,,,,,,,,
4242,76202,1,South Lake Union,120,,,,,08:00:00,18:00:00,2014-05-20,2014-10-04,1.5,Paid Parking,4,0,,,,,,,,,,,,,,,,,,,,,,
4243,11766,4,Uptown,240,06:00:00,09:00:00,15:00:00,19:00:00,08:00:00,20:00:00,2014-05-20,2014-11-13,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4244,79766,9,Uptown,120,06:00:00,09:00:00,15:00:00,19:00:00,08:00:00,20:00:00,2014-05-20,2015-04-23,1.5,Paid Parking,0,1,,,,,,,,,,,,,,,,,,,,,,
4245,80638,0,Uptown,,,,,,08:00:00,20:00:00,2014-05-21,2015-04-23,1.5,No Parking Allowed,0,0,,,,,,,,,,,,,,,,,,,,,,
4246,12674,0,Uptown,,,,,,08:00:00,20:00:00,2014-05-21,2014-11-13,1.5,No Parking Allowed,0,0,,,,,,,,,,,,,,,,,,,,,,
4247,35334,0,Uptown,,,,,,08:00:00,20:00:00,2014-05-21,2014-11-13,1.5,No Parking Allowed,0,0,,,,,,,,,,,,,,,,,,,,,,
4249,35793,3,Commercial Core,120,,,,,08:00:00,20:00:00,2014-05-20,2014-08-12,4,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
4250,31485,2,Commercial Core,240,,,,,08:00:00,20:00:00,2014-05-23,2014-06-20,4,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4251,54005,2,Commercial Core,240,,,,,08:00:00,20:00:00,2014-05-23,2014-06-25,4,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4252,54006,1,Commercial Core,240,,,,,08:00:00,20:00:00,2014-05-23,2014-06-25,4,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4253,57565,6,Commercial Core,120,,,,,08:00:00,20:00:00,2014-05-24,2015-04-23,4,Paid Parking,2,0,,,,,,,,,,,,,,,,,,,,,,
4254,24042,12,Belltown,240,,,,,08:00:00,20:00:00,2014-05-24,2014-08-23,2,Paid Parking,0,2,,,,,,,,,,,,,,,,,,,,,,
4255,12873,2,Commercial Core,120,,,,,08:00:00,20:00:00,2014-05-29,2015-04-23,4,Paid Parking,2,0,,,,,,,,,,,,,,,,,,,,,,
4269,76201,3,South Lake Union,120,,,,,08:00:00,18:00:00,2014-06-06,2014-10-04,1.5,Paid Parking,2,0,,,,,,,,,,,,,,,,,,,,,,
4270,94611,27,South Lake Union,120,,,,,08:00:00,18:00:00,2014-06-06,2014-10-04,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4271,78782,5,South Lake Union,600,,,,,08:00:00,18:00:00,2014-06-06,2014-10-04,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4272,53138,18,Uptown Triangle,600,,,,,08:00:00,18:00:00,2014-06-06,2014-09-21,1,Carpool Parking,2,0,,,,,,,,,,,,,,,,,,,,,,
4273,54766,16,University District,120,,,,,08:00:00,20:00:00,2014-06-06,2014-11-06,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4274,62097,5,University District,240,,,,,08:00:00,20:00:00,2014-06-06,2014-09-20,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4276,10277,8,Fremont,120,,,,,08:00:00,18:00:00,2014-06-06,2014-09-18,1.5,Paid Parking,1,1,,,,,,,,,,,,,,,,,,,,,,
4277,12538,4,South Lake Union,120,,,,,08:00:00,18:00:00,2014-06-06,2014-10-04,1.5,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
4278,43197,6,Chinatown/ID,120,,,,,08:00:00,18:00:00,2014-06-06,2014-11-13,2,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4279,11765,0,Uptown,,,,,,08:00:00,20:00:00,2014-06-06,2014-11-13,1.5,No Parking Allowed,0,1,,,,,,,,,,,,,,,,,,,,,,
4280,81706,4,Pioneer Square,120,16:00:00,18:00:00,,,08:00:00,18:00:00,2014-06-10,2014-11-13,3,Paid Parking,0,3,,,,,,,,,,,,,,,,,,,,,,
4281,35193,0,South Lake Union,,,,,,08:00:00,18:00:00,2014-06-11,2014-10-04,1.5,No Parking Allowed,0,0,,,,,,,,,,,,,,,,,,,,,,
4282,53806,0,Denny Triangle,,,,,,08:00:00,18:00:00,2014-06-11,2014-09-26,2,No Parking Allowed,0,0,,,,,,,,,,,,,,,,,,,,,,
4283,76197,21,South Lake Union,120,,,,,08:00:00,18:00:00,2014-06-11,2014-10-04,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
4284,11770,9,Uptown,240,,,,,08:00:00,20:00:00,2014-06-12,2014-11-13,1.5,Paid Parking,1,0,,,,,,,,,,,,,,,,,,,,,,
4287,12677,0,Uptown,,,,,,08:00:00,20:00:00,2014-06-13,2014-11-13,1.5,No Parking Allowed,1,0,,,,,,,,,,,,,,,,,,,,,,
4288,55373,5,South Lake Union,600,,,,,08:00:00,18:00:00,2014-06-13,2014-10-04,1.5,Paid Parking,0,0,,,,,,,,,,,,,,,,,,,,,,
